eventId,qtr,qtr_rem,timestamp,x,y,z,rim,closest_team,shot_idx,shooter,shooting_team,vel_shooter,closest_def,shot_dist,min_rem,sec_rem,shot_times,scaled_vel_shooter,scaled_closest_def,scaled_shot_dist,quality_score
298,2.0,89.8,1451768853466.0,11.4405,4.28089,4.81869,1.0,1610612738.0,261.0,203109.0,1610612738.0,0.07288291015045999,6.0,22.625579599563853,1.0,29.799999999999997,1350.2,0.943629681484074,1.0,0.7462821865408575,8.91391622437992
299,2.0,71.63,1451768871825.0,72.70868,35.06844,8.54025,2.0,1610612751.0,295.0,200745.0,1610612751.0,0.036616817556962646,6.0,67.96520560459889,1.0,11.629999999999995,1368.37,0.9716792089604492,1.0,0.22838409769631562,6.8376284649852055
300,2.0,49.83,1451768893864.0,5.40624,46.20154,8.11985,1.0,1610612738.0,396.0,202323.0,1610612738.0,0.016336995072534256,6.0,22.313010131024456,0.0,49.83,1390.17,0.9873643682184107,1.0,0.7498525541122559,9.11442493862044
303,2.0,31.83,1451768961701.0,8.99349,19.08241,2.86717,1.0,1610612738.0,273.0,202738.0,1610612738.0,0.4724265257921071,0.08076729845673854,14.077243179163311,0.0,31.83,1408.17,0.6346079803990193,0.0,0.843926730287954,3.779334310397762
303,2.0,36.3,1451768955021.0,88.95475,25.24973,9.86792,2.0,1610612751.0,106.0,200745.0,1610612751.0,0.08861745024542325,3.306578454233322,78.55699934301272,0.0,36.3,1403.7,0.9314600105005247,0.5449711674514081,0.10739788281331386,4.225638306045566
310,2.0,12.08,1451768984900.0,88.45469,23.79009,10.86137,2.0,1610612751.0,422.0,202388.0,1610612751.0,0.5012736540373949,3.1628538281115697,86.16143017023337,0.0,12.08,1427.92,0.6122965523276147,0.5206902119004833,0.020535230004251392,2.401725028587152
311,2.0,3.91,1451768995659.0,20.53048,31.51982,2.73276,1.0,1610612738.0,141.0,202738.0,1610612738.0,0.7767596275605471,1.646771796819465,16.30540448190722,0.0,3.91,1436.0900000000001,0.3992255862793136,0.264562077100709,0.8184752525849777,3.7951368003788652
317,3.0,707.11,1451769947818.0,78.18462,47.24434,6.90009,2.0,1610612738.0,195.0,202738.0,1610612738.0,0.10540133680366884,6.0,76.30301105056995,11.0,47.110000000000014,1452.8899999999999,0.9184787364368202,1.0,0.13314437284400904,6.208445102778399
319,3.0,691.8,1451769962898.0,12.2582,23.17908,11.34076,1.0,1610612751.0,172.0,201572.0,1610612751.0,0.19400464491346586,3.0061276553899052,10.704854226340498,11.0,31.799999999999955,1468.2,0.8499496849842492,0.4942127644636216,0.8824483050648042,6.95015332546952
319,3.0,689.89,1451769964778.0,13.22166,26.96182,0.71428,1.0,1610612751.0,219.0,201152.0,1610612751.0,0.03152564873242132,4.421688936741252,7.236602085765114,11.0,29.889999999999986,1470.1100000000001,0.975616905845292,0.7333588417891983,0.9220648902354783,8.664382747727759
322,3.0,675.3,1451769979137.0,81.09858,10.05713,7.96549,2.0,1610612738.0,203.0,203096.0,1610612738.0,0.06479360857368463,6.0,77.07584970901651,11.0,15.299999999999955,1484.7,0.9498862443122165,1.0,0.1243165174013946,6.304151938839381
325,3.0,655.72,1451770017056.0,68.82588,38.64873,6.81101,2.0,1610612738.0,401.0,203109.0,1610612738.0,0.04603265145524096,6.0,64.73638557955486,10.0,55.72000000000003,1504.28,0.9643966573328692,1.0,0.2652657367289709,6.963088102340804
327,3.0,629.81,1451770042894.0,15.92001,5.61186,0.8668,1.0,1610612751.0,472.0,201572.0,1610612751.0,0.22847468628274706,2.5691782384451263,22.226421833873758,10.0,29.809999999999945,1530.19,0.8232892894644737,0.42039417361301057,0.7508416207976686,5.96642758841785
327,3.0,621.34,1451770051334.0,9.90762,44.1761,12.41477,1.0,1610612751.0,683.0,2207.0,1610612751.0,0.08305110566392246,3.444295225441622,23.95658878095961,10.0,21.340000000000032,1538.6599999999999,0.935765225761288,0.5682371510935775,0.7310785518394409,6.986055276317641
332,3.0,598.27,1451770083413.0,5.30468,23.88409,9.61414,1.0,1610612751.0,210.0,101127.0,1610612751.0,0.0712961625334774,6.0,0.7353997510198117,9.0,58.26999999999998,1561.73,0.9448569303465172,1.0,0.9963257644646208,9.978960777112771
340,3.0,596.0,1451770324521.0,19.26123,25.01212,8.10081,1.0,1610612751.0,47.0,201572.0,1610612751.0,0.03494521712623963,6.0,14.557660980380744,9.0,56.0,1564.0,0.9729720861043049,1.0,0.8384390921440095,9.428907081732072
340,3.0,596.0,1451770339841.0,19.17701,25.14316,8.24572,1.0,1610612751.0,173.0,201572.0,1610612751.0,0.045868602682008874,6.0,14.663333299618474,9.0,56.0,1564.0,0.9645235386769339,1.0,0.8372320356021026,9.38798053031998
350,3.0,562.52,1451770395240.0,8.63513,3.04817,7.89246,1.0,1610612751.0,807.0,2207.0,1610612751.0,0.02344483243702114,6.0,23.07689145206737,9.0,22.519999999999982,1597.48,0.9818669058452922,1.0,0.7411270150831463,9.054138870553162
355,3.0,540.12,1451770417798.0,87.1194,3.86825,2.34153,2.0,1610612738.0,394.0,202738.0,1610612738.0,0.2284662010013731,6.0,84.34483291347787,9.0,0.12000000000000455,1619.88,0.8232958522926148,1.0,0.04128556101424774,5.415644195570484
358,3.0,515.45,1451770442637.0,8.18557,25.47354,12.64441,1.0,1610612751.0,440.0,101127.0,1610612751.0,0.02606395595453619,6.0,9.178748561045781,8.0,35.450000000000045,1644.55,0.9798411795589779,1.0,0.8998804560786479,9.718449968455957
363,3.0,481.17,1451770499434.0,24.8397,12.4233,2.50309,1.0,1610612751.0,160.0,201572.0,1610612751.0,0.36388563487997133,5.081873663541827,20.183390393709875,8.0,1.170000000000016,1678.83,0.7185574903745187,0.8448909879453127,0.7741784272855008,7.420709929667762
363,3.0,467.6,1451770512874.0,88.39463,18.81484,9.95295,2.0,1610612738.0,496.0,203096.0,1610612738.0,0.10366468254907409,6.0,80.92459407640301,7.0,47.60000000000002,1692.4,0.9198219285964286,1.0,0.08035370764863414,5.9903782001879335
365,3.0,458.84,1451770521554.0,4.85511,24.99266,9.76678,1.0,1610612751.0,338.0,201152.0,1610612751.0,0.05631964090794631,6.0,1.855839615699588,7.0,38.839999999999975,1701.16,0.9564403220161006,1.0,0.9835273866280138,9.973810897935053
365,3.0,467.6,1451770512874.0,88.39463,18.81484,9.95295,2.0,1610612738.0,121.0,203096.0,1610612738.0,0.10366468254907409,6.0,80.92459407640301,7.0,47.60000000000002,1692.4,0.9198219285964286,1.0,0.08035370764863414,5.9903782001879335
368,3.0,434.45,1451770545713.0,89.91276,23.08149,10.11203,2.0,1610612738.0,467.0,203096.0,1610612738.0,0.03277015666731277,1.7554036494493226,81.94209518242563,7.0,14.449999999999989,1725.55,0.9746543577178832,0.2829144308781733,0.06873116188374839,3.1340671929651815
370,3.0,421.65,1451770558392.0,27.37486,24.25315,9.72849,1.0,1610612751.0,159.0,2207.0,1610612751.0,0.04723756141038647,6.0,23.56695606833432,7.0,1.6499999999999773,1738.35,0.9634647357367865,1.0,0.7355291848728397,8.952411702572428
375,3.0,407.74,1451770719546.0,83.96355,25.56568,8.34132,2.0,1610612738.0,288.0,203482.0,1610612738.0,0.48024995521915537,6.0,77.45120556375349,6.0,47.74000000000001,1752.26,0.6285570528526417,1.0,0.12002896373292571,4.923982401799193
377,3.0,394.32,1451770732785.0,9.50713,25.14895,13.17907,1.0,1610612751.0,219.0,2207.0,1610612751.0,0.44194456666871684,2.433863606470172,8.455714311168514,6.0,34.31999999999999,1765.68,0.6581838466923344,0.39753400933197547,0.9081394138419738,5.836438012341192
380,3.0,365.11,1451770761623.0,10.65597,25.29115,12.53407,1.0,1610612751.0,415.0,201572.0,1610612751.0,0.31877505066739487,2.0285820559444963,11.153860628033685,6.0,5.110000000000014,1794.8899999999999,0.7534476723836188,0.32906541366078135,0.8773194679347837,5.8193787230210665
383,3.0,359.0,1451770839540.0,16.45963,25.06073,10.58369,1.0,1610612751.0,53.0,202711.0,1610612751.0,0.03999961639816065,6.0,14.997966248051766,5.0,59.0,1801.0,0.969062828141407,1.0,0.8334096449092732,9.391019200353288
388,3.0,341.73,1451770861819.0,70.69007,22.72288,9.02543,2.0,1610612738.0,395.0,202323.0,1610612738.0,0.0503488312476071,6.0,65.0612198875121,5.0,41.73000000000002,1818.27,0.9610583654182707,1.0,0.2615552723492358,6.933211018753981
391,3.0,338.0,1451770896777.0,88.73026,25.01812,9.93874,2.0,1610612738.0,96.0,203482.0,1610612738.0,0.16971694119327235,3.3818129268929114,77.6524507963741,5.0,38.0,1822.0,0.8687346867343351,0.5576813406196253,0.11773021249594573,4.057437433729747
395,3.0,328.43,1451770909977.0,8.35781,8.67847,12.72657,1.0,1610612751.0,199.0,2207.0,1610612751.0,0.028569942387060905,3.5520772860538945,21.905452400589674,5.0,28.430000000000007,1831.57,0.9779029576478827,0.5864459403145472,0.7545079381170237,7.341150513405074
397,3.0,315.71,1451770922857.0,82.37845,26.49279,10.92627,2.0,1610612738.0,146.0,101135.0,1610612738.0,0.17210696211368184,6.0,75.07487530816752,5.0,15.70999999999998,1844.29,0.8668861568078396,1.0,0.14717292159651207,6.049225001601587
401,3.0,302.0,1451770962015.0,6.37915,24.96591,10.94618,1.0,1610612751.0,0.0,101127.0,1610612751.0,0.0,6.0,5.64944216808173,5.0,2.0,1858.0,1.0,1.0,0.9401944418106855,9.974771936377394
403,3.0,279.0,1451771037451.0,75.68645,24.93599,8.62666,2.0,1610612738.0,471.0,202323.0,1610612738.0,0.0030405591591026048,6.0,69.14049317006425,4.0,39.0,1881.0,0.9976483199159955,1.0,0.2149592144842295,6.890798829397544
405,3.0,279.0,1451771050331.0,80.72972,24.71971,12.63371,2.0,1610612738.0,183.0,202323.0,1610612738.0,0.020415586986418842,6.0,69.34375773029682,4.0,39.0,1881.0,0.9842098354917739,1.0,0.2126373972009863,6.823996711150672
405,3.0,279.0,1451771068370.0,74.71301,24.57531,7.68262,2.0,1610612738.0,314.0,203935.0,1610612738.0,0.019230476021147837,6.0,69.20814216225284,4.0,39.0,1881.0,0.9851264438221923,1.0,0.2141864846041277,6.834447887848389
405,3.0,279.0,1451771068370.0,74.71301,24.57531,7.68262,2.0,1610612738.0,314.0,203935.0,1610612738.0,0.019230476021147837,6.0,69.20814216225284,4.0,39.0,1881.0,0.9851264438221923,1.0,0.2141864846041277,6.834447887848389
415,3.0,268.32,1451771081570.0,4.45551,16.06245,12.56575,1.0,1610612751.0,139.0,203186.0,1610612751.0,0.0647115841870681,3.654425514632909,12.788541197884925,4.0,28.319999999999993,1891.68,0.9499496849842491,0.6037367335202832,0.8586471052006216,7.737363787491085
416,3.0,252.05,1451771097810.0,64.20921,29.18314,2.936,2.0,1610612738.0,245.0,203482.0,1610612738.0,0.09068785890073747,6.0,58.215202948917906,4.0,12.050000000000011,1907.95,0.9298586804340213,1.0,0.33975483862491596,7.132426216907963
417,3.0,233.77,1451771116048.0,4.22026,46.67992,9.50277,1.0,1610612751.0,276.0,202711.0,1610612751.0,0.004655591047332583,5.15161915302364,23.381431678599156,3.0,53.77000000000001,1926.23,0.9963991949597477,0.856673847818963,0.7376483626284573,8.493484361098051
420,3.0,201.38,1451771148367.0,8.11859,23.47818,11.73352,1.0,1610612751.0,359.0,203186.0,1610612751.0,0.04798426617131907,1.5100047733037139,6.0643949038712845,3.0,21.379999999999995,1958.62,0.962887206860343,0.24145654460828087,0.9354545873442556,6.582187447244764
420,3.0,192.57,1451771157167.0,88.24301,24.68582,11.19921,2.0,1610612738.0,579.0,101135.0,1610612738.0,0.41270145862596974,3.8990186470957138,87.95919631066725,3.0,12.569999999999993,1967.43,0.6808015400770008,0.6450584967952824,0.0,3.132202561096227
428,3.0,170.37,1451771373557.0,3.65622,39.3534,10.41018,1.0,1610612751.0,488.0,203186.0,1610612751.0,0.0382742758520656,5.844866118654901,16.2643036862111,2.0,50.370000000000005,1989.63,0.9703972698634931,0.9737915555668807,0.8189447320539668,9.224276016235075
428,3.0,164.42,1451771379557.0,72.93136,45.68723,2.64863,2.0,1610612738.0,638.0,203482.0,1610612738.0,0.4788131142397824,6.0,70.63169426393367,2.0,44.41999999999999,1995.58,0.6296683584179215,1.0,0.19792576571885812,5.258868690213192
435,3.0,146.21,1451771415316.0,84.44707,26.34939,12.50744,2.0,1610612738.0,57.0,202738.0,1610612738.0,0.5545499073591149,3.9999234762805216,79.80355528462752,2.0,26.210000000000008,2013.79,0.5710907420370994,0.6621054409302038,0.09315892681203541,3.1343009929341337
437,3.0,141.0,1451771443473.0,17.66458,24.65889,10.40665,1.0,1610612751.0,50.0,201961.0,1610612751.0,0.01063771441617065,6.0,14.874250156915474,2.0,21.0,2019.0,0.9917724011200558,1.0,0.8348228089073989,9.493266603853021
443,3.0,129.81,1451771485472.0,3.80834,47.95153,7.52949,1.0,1610612751.0,336.0,201961.0,1610612751.0,0.0067373134111454736,6.0,23.28140716084189,2.0,9.810000000000002,2030.19,0.9947891144557227,1.0,0.7387909063842953,9.099009451789026
443,3.0,129.81,1451771485472.0,3.80834,47.95153,7.52949,1.0,1610612751.0,336.0,201961.0,1610612751.0,0.0067373134111454736,6.0,23.28140716084189,2.0,9.810000000000002,2030.19,0.9947891144557227,1.0,0.7387909063842953,9.099009451789026
446,3.0,114.64,1451771500672.0,79.66805,24.82693,9.67682,2.0,1610612738.0,191.0,202738.0,1610612738.0,0.41329825674928766,2.464029220058076,73.69801046563605,1.0,54.64,2045.3600000000001,0.6803399544977246,0.40263021269293453,0.16290034886874205,2.7931564230821353
447,3.0,99.47,1451771515871.0,34.22376,20.56785,2.83099,1.0,1610612751.0,246.0,202711.0,1610612751.0,0.10609712987635415,6.0,29.892881400537483,1.0,39.47,2060.5299999999997,0.9179405845292266,1.0,0.6632704362153746,8.453173340878106
448,3.0,82.24,1451771549950.0,87.77341,25.21023,8.94339,2.0,1610612738.0,353.0,101161.0,1610612738.0,0.045070986232831525,6.0,80.42018663421827,1.0,22.239999999999995,2077.76,0.9651404445222254,1.0,0.08611537075272391,6.2068882786726425
448,3.0,80.52,1451771551669.0,88.79394,27.42377,9.85922,2.0,1610612738.0,396.0,201973.0,1610612738.0,0.019397353221508574,1.8071625780211225,83.82704240802308,1.0,20.519999999999996,2079.48,0.9849973748687441,0.29165862648283425,0.047200093991804914,3.123708590520145
454,3.0,58.45,1451771573709.0,82.9728,27.06353,13.92349,2.0,1610612738.0,392.0,101161.0,1610612738.0,0.028685907899177132,3.3899094274773836,65.47930083419799,0.0,58.45,2101.55,0.9778132656632822,0.5590491700314275,0.2567796854653278,5.114958645870817
458,3.0,36.32,1451771610986.0,8.48181,16.59693,8.33031,1.0,1610612751.0,99.0,202711.0,1610612751.0,0.717455996035994,2.1424371927783548,8.91202518000258,0.0,36.32,2123.68,0.4450931921596074,0.3483001933314934,0.9029271404354418,4.702448223580936
462,3.0,26.6,1451771654386.0,74.77405,24.50616,7.82686,2.0,1610612738.0,46.0,203935.0,1610612738.0,0.020542866207036655,6.0,69.18268214487279,0.0,26.6,2133.4,0.9841113930696496,1.0,0.21447730514026564,6.83137814251913
464,3.0,6.26,1451771686143.0,27.57392,22.55669,11.6096,1.0,1610612751.0,628.0,202711.0,1610612751.0,0.0282701291118371,5.230230814266231,26.043506732112707,0.0,6.26,2153.74,0.978134844242213,0.8699545659806422,0.7072404456680859,8.343472608810133
472,4.0,685.41,1451771907174.0,86.77181,24.02916,8.01322,2.0,1610612738.0,354.0,101161.0,1610612738.0,0.05248712215391864,3.0552599485150185,83.37027068430568,11.0,25.409999999999968,2194.59,0.9594045327266335,0.5025132141337796,0.05241763157637158,3.93108016429897
475,4.0,668.72,1451771941373.0,9.05176,22.31673,12.70866,1.0,1610612751.0,109.0,203499.0,1610612751.0,0.22397183030015225,1.7332803411450781,9.532981120551955,11.0,8.720000000000027,2211.2799999999997,0.8267719635981794,0.2791769011306983,0.8958341861435057,5.997191439172766
479,4.0,635.61,1451771993051.0,19.91915,6.07932,2.91323,1.0,1610612751.0,376.0,201961.0,1610612751.0,0.22384172265241334,5.95108578854313,24.68964209944324,10.0,35.610000000000014,2244.39,0.8268725936296815,0.9917363932247305,0.722705149892507,8.284065133943681
479,4.0,635.61,1451771993051.0,19.91915,6.07932,2.91323,1.0,1610612751.0,376.0,201961.0,1610612751.0,0.22384172265241334,5.95108578854313,24.68964209944324,10.0,35.610000000000014,2244.39,0.8268725936296815,0.9917363932247305,0.722705149892507,8.284065133943681
482,4.0,622.0,1451772025729.0,69.58724,39.58006,6.8972,2.0,1610612738.0,43.0,201973.0,1610612738.0,0.0302754839432826,6.0,65.82140281648289,10.0,22.0,2258.0,0.97658382919146,1.0,0.2528719787101904,6.962212459643265
486,4.0,590.7,1451772221601.0,14.96989,32.37393,14.09156,1.0,1610612751.0,190.0,2207.0,1610612751.0,0.03741443400614203,2.4507674034269393,17.62134005097229,9.0,50.700000000000045,2289.3,0.9710623031151562,0.4003897505756607,0.8034437982852516,6.730952887654324
491,4.0,579.0,1451772273758.0,85.68046,24.90047,12.72123,2.0,1610612738.0,18.0,101161.0,1610612738.0,0.0871296975778048,1.4850477849887498,79.8389504532224,9.0,39.0,2301.0,0.9326106930346529,0.23724029064880106,0.09275462065018969,2.8640903028084552
495,4.0,543.0,1451772363914.0,75.37871,24.8151,7.99147,2.0,1610612738.0,78.0,202323.0,1610612738.0,0.013265323215057856,6.0,69.3586802467067,9.0,3.0,2337.0,0.9897401120056016,1.0,0.2124669427131488,6.84671502399825
499,4.0,533.12,1451772380394.0,5.25452,25.82357,10.59224,1.0,1610612751.0,234.0,201572.0,1610612751.0,0.03088925262935315,6.0,3.036839008854436,8.0,53.120000000000005,2346.88,0.9761091179558977,1.0,0.9700372592817155,10.0
501,4.0,520.36,1451772393593.0,88.65605,36.18244,10.17424,2.0,1610612738.0,189.0,202323.0,1610612738.0,0.09829349943918043,2.9340913189946884,84.4644756202985,8.0,40.360000000000014,2359.64,0.9239761988099398,0.48204288704413184,0.03991892580645595,3.6411689006714387
507,4.0,504.0,1451772516868.0,17.41255,25.01695,8.62389,1.0,1610612751.0,47.0,201572.0,1610612751.0,0.020302449901428266,6.0,14.641961172643507,8.0,24.0,2376.0,0.9842973398669933,1.0,0.837476161650113,9.472829156141746
509,4.0,484.81,1451772540827.0,88.92863,25.59049,10.32686,2.0,1610612738.0,445.0,101161.0,1610612738.0,0.03353948884524275,6.0,80.88217313243321,8.0,4.810000000000002,2395.19,0.9740593279663964,1.0,0.08083826669211858,6.222324441096789
510,4.0,466.93,1451772558746.0,10.70969,24.51753,11.9463,1.0,1610612751.0,318.0,2207.0,1610612751.0,0.25475360269876485,1.5445277681543959,8.779251752404644,7.0,46.93000000000001,2413.07,0.8029642107105353,0.24728888751341468,0.9044437631000106,5.797610412083762
510,4.0,465.1,1451772560585.0,8.29707,21.87739,7.86647,1.0,1610612751.0,364.0,2207.0,1610612751.0,0.26082623573559466,1.5665106595870966,3.7455034761163963,7.0,45.10000000000002,2414.9,0.7982674133706684,0.25100269512009477,0.9619424423287427,6.037159618854137
514,4.0,438.65,1451772605144.0,26.77596,13.1521,0.75895,1.0,1610612751.0,403.0,201961.0,1610612751.0,0.12583106592570886,3.655122430630743,24.72612752571053,7.0,18.649999999999977,2441.35,0.9026776338816938,0.6038544710773237,0.7222883901130502,6.959519602390065
515,4.0,423.02,1451772620664.0,88.63801,21.59947,8.94345,2.0,1610612738.0,191.0,201973.0,1610612738.0,0.29696222068135203,3.404763484414155,80.89547120702431,7.0,3.019999999999982,2456.98,0.7703185159257961,0.5615586265244792,0.08068636761347858,3.49970667212526
517,4.0,402.88,1451772640663.0,29.7707,13.23647,3.54141,1.0,1610612751.0,366.0,2207.0,1610612751.0,0.05095128622517829,2.3926029589967506,25.220787240340062,6.0,42.879999999999995,2477.12,0.9605924046202307,0.3905634018978964,0.7166380717622423,6.276987040800973
517,4.0,397.97,1451772645542.0,9.33051,24.4845,4.44135,1.0,1610612751.0,488.0,201572.0,1610612751.0,0.17877922170095722,2.504221709773318,2.548909583841687,6.0,37.97000000000003,2482.0299999999997,0.8617255862793138,0.409420364684216,0.975610699977434,7.035544365588656
517,4.0,387.5,1451772655942.0,66.4345,30.36028,9.71229,2.0,1610612738.0,748.0,203109.0,1610612738.0,0.09504363667284846,6.0,59.456499729630906,6.0,27.5,2492.5,0.9264897619880976,1.0,0.3255759561094591,7.058047547225549
520,4.0,387.5,1451772655942.0,66.4345,30.36028,9.71229,2.0,1610612738.0,98.0,203109.0,1610612738.0,0.0950436366728485,6.0,59.456499729630906,6.0,27.5,2492.5,0.9264897619880976,1.0,0.3255759561094591,7.058047547225549
522,4.0,373.92,1451772669422.0,28.72942,26.95442,4.90502,1.0,1610612751.0,160.0,203499.0,1610612751.0,0.14903265363000076,6.0,24.626313446376827,6.0,13.920000000000016,2506.08,0.8847326741337072,1.0,0.7234285301071685,8.56740524951221
529,4.0,355.09,1451772834055.0,87.37868,23.9571,12.34284,2.0,1610612738.0,301.0,101161.0,1610612738.0,0.08345274231563728,3.755954836496303,83.1234021579561,5.0,55.089999999999975,2524.91,0.9354545852292607,0.6208891799576269,0.05523752113563085,4.343269775778957
529,4.0,353.97,1451772835174.0,86.39846,22.0694,9.86902,2.0,1610612738.0,329.0,101161.0,1610612738.0,0.3589896275270371,6.0,80.30522865550225,5.0,53.97000000000003,2526.0299999999997,0.7223442422121095,1.0,0.08742849401200814,5.183330386139919
531,4.0,336.51,1451772852493.0,14.51119,27.68523,9.60375,1.0,1610612751.0,287.0,201572.0,1610612751.0,0.012105668093913616,4.830489787764796,11.28570309838957,5.0,36.50999999999999,2543.49,0.9906370318515927,0.8024219909566506,0.8758134792568384,8.824738095764307
532,4.0,322.64,1451772866253.0,89.3345,24.70593,11.26024,2.0,1610612738.0,156.0,202738.0,1610612738.0,0.09547072916868407,4.079376584160866,82.20023880719812,5.0,22.639999999999986,2557.36,0.9261594329716476,0.6755283137731029,0.0657824809682458,4.580162428011043
533,4.0,304.46,1451772884292.0,10.4476,25.15728,12.21443,1.0,1610612751.0,332.0,201572.0,1610612751.0,0.06819620640475563,2.9586117255902304,9.998392112879952,5.0,4.4599999999999795,2575.54,0.9472545502275111,0.48618538453188037,0.8905179653297932,7.362772046259455
533,4.0,304.46,1451772884292.0,10.4476,25.15728,12.21443,1.0,1610612751.0,332.0,201572.0,1610612751.0,0.06819620640475563,2.9586117255902304,9.998392112879952,5.0,4.4599999999999795,2575.54,0.9472545502275111,0.48618538453188037,0.8905179653297932,7.362772046259455
535,4.0,288.78,1451772899852.0,85.55658,28.15454,12.15159,2.0,1610612738.0,246.0,101161.0,1610612738.0,0.21463236393423765,6.0,80.02503166984314,4.0,48.77999999999997,2591.2200000000003,0.8339954497724902,1.0,0.09062908246319512,5.670144877413044
539,4.0,263.94,1451772948330.0,4.80993,23.5663,9.67662,1.0,1610612751.0,58.0,201152.0,1610612751.0,0.17972391636062238,6.0,1.83744727665857,4.0,23.939999999999998,2616.06,0.8609949247462372,1.0,0.9837374756401654,9.570143478262768
539,4.0,260.92,1451772951250.0,27.20356,11.66462,8.47717,1.0,1610612751.0,131.0,2207.0,1610612751.0,0.06551485749049575,5.879677374431356,26.27167621728199,4.0,20.920000000000016,2619.08,0.9493284039201961,0.9796725975079045,0.7046341484681775,8.67537992927869
539,4.0,260.92,1451772951250.0,27.20356,11.66462,8.47717,1.0,1610612751.0,131.0,2207.0,1610612751.0,0.06551485749049575,5.879677374431356,26.27167621728199,4.0,20.920000000000016,2619.08,0.9493284039201961,0.9796725975079045,0.7046341484681775,8.67537992927869
543,4.0,246.26,1451772989727.0,3.38644,32.99377,14.18773,1.0,1610612751.0,243.0,201572.0,1610612751.0,0.1432258927428976,2.8201480819276146,13.94977250361095,4.0,6.259999999999991,2633.74,0.8892238361918094,0.4627932236481706,0.8453827815408902,6.826339015988015
543,4.0,238.36,1451772997647.0,88.76756,26.03583,10.88802,2.0,1610612738.0,441.0,203109.0,1610612738.0,0.03405143415481951,2.6286640301301345,82.7357498063866,3.0,58.360000000000014,2641.64,0.9736633706685333,0.4304437517736224,0.05966553322359203,3.7167633924420693
543,4.0,238.36,1451772997647.0,88.76756,26.03583,10.88802,2.0,1610612738.0,441.0,203109.0,1610612738.0,0.03405143415481951,2.6286640301301345,82.7357498063866,3.0,58.360000000000014,2641.64,0.9736633706685333,0.4304437517736224,0.05966553322359203,3.7167633924420693
543,4.0,238.36,1451772997647.0,88.76756,26.03583,10.88802,2.0,1610612738.0,441.0,203109.0,1610612738.0,0.03405143415481951,2.6286640301301345,82.7357498063866,3.0,58.360000000000014,2641.64,0.9736633706685333,0.4304437517736224,0.05966553322359203,3.7167633924420693
549,4.0,216.14,1451773019926.0,7.76058,12.53346,12.38042,1.0,1610612751.0,348.0,2207.0,1610612751.0,0.08883241070690341,4.549532977372514,16.510991531174017,3.0,36.139999999999986,2663.86,0.9312937521876095,0.7549569182760257,0.8161269063525971,8.11902738727515
550,4.0,201.5,1451773034605.0,69.42421,38.76761,2.21105,2.0,1610612738.0,215.0,202738.0,1610612738.0,0.1624761677539189,6.0,65.03268451413412,3.0,21.5,2678.5,0.8743349667483382,1.0,0.2618812215605346,6.5670040296942345
555,4.0,175.0,1451773224997.0,9.72331,25.14215,13.12488,1.0,1610612751.0,64.0,2207.0,1610612751.0,0.06335676759431472,3.415258501270438,8.943273887005809,2.0,55.0,2705.0,0.9509975498774937,0.5633316632313393,0.9025701977991254,7.7567169028365335
555,4.0,175.0,1451773237517.0,10.33089,24.69731,12.99,1.0,1610612751.0,190.0,201572.0,1610612751.0,0.10671089856242397,0.5483171528413114,5.202761451008494,2.0,55.0,2705.0,0.9174658732936648,0.07898825370772691,0.945296713489553,5.742736994647598
559,4.0,160.78,1451773255036.0,66.78775,14.0244,3.8441,2.0,1610612738.0,300.0,203482.0,1610612738.0,0.010722567229915853,6.0,60.90510726965761,2.0,40.78,2719.2200000000003,0.9917067728386396,1.0,0.30902903804749027,7.264342157182703
561,4.0,143.79,1451773271795.0,12.57596,33.16668,14.26034,1.0,1610612751.0,219.0,2207.0,1610612751.0,0.26883634135287554,6.0,17.166848345558368,2.0,23.789999999999992,2736.21,0.7920721036051803,1.0,0.8086352920484209,8.535811298337988
565,4.0,113.27,1451773349913.0,87.59433,21.46153,6.93088,2.0,1610612738.0,272.0,203935.0,1610612738.0,0.0627429989082439,0.45838769889690417,81.85174534058635,1.0,53.269999999999996,2766.73,0.9514722611130563,0.06379549841683238,0.06976319532863773,2.1114167212954045
567,4.0,92.36,1451773370951.0,14.87249,46.80984,6.36406,1.0,1610612751.0,373.0,203499.0,1610612751.0,0.05406821291664817,6.0,23.98461001601861,1.0,32.36,2787.64,0.9581816590829542,1.0,0.7307584754435195,8.909797403733377
571,4.0,61.8,1451773423349.0,5.2741,25.97007,10.41159,1.0,1610612751.0,458.0,201152.0,1610612751.0,0.011511698397716794,1.7644886720520483,3.6597235975002262,1.0,1.7999999999999972,2818.2,0.9910964298214913,0.2844492620059235,0.9629222747427043,7.000411683249845
578,4.0,39.0,1451773494546.0,88.69114,25.30645,10.05274,2.0,1610612738.0,63.0,202738.0,1610612738.0,0.2355598962302333,4.088805338408757,80.24695635673666,0.0,39.0,2841.0,0.817809327966401,0.677121215205316,0.08809411732702899,4.222228749381105
585,4.0,24.78,1451773711816.0,88.80314,24.26808,10.47536,2.0,1610612738.0,20.0,101161.0,1610612738.0,0.0600871058381083,6.0,80.0939319776386,0.0,24.78,2855.2200000000003,0.9535264263213159,1.0,0.08984205925916366,6.173456791085544
585,4.0,15.01,1451773721496.0,69.36161,36.52937,8.4381,2.0,1610612738.0,262.0,202738.0,1610612738.0,0.08375538401798474,3.624169865182923,64.26404139547093,0.0,15.01,2864.99,0.9352205110255508,0.5986253194273556,0.2706611528752517,5.161010797711728
